image_id,image_path,text_desc,weight,color,season,taste,shape,label,id
IMG_0946_aug2.jpg,https://drive.google.com/file/d/1t76hPT3F1F5ZY3H385qBQfZE-lCE7mKa/view?usp=drivesdk,A bright item with a lengthy silhouette.,242.7,Brown,Summer,Sweet,Cylindrical,banana,1735
IMG_0946_aug1.jpg,https://drive.google.com/file/d/10CF6aBVRkWLoBd6vXvvd2xGnMmu7qZ85/view?usp=drivesdk,An organic organic matter that feels shiny to the touch and looks lengthy.,191.8,Yellow,Spring,Mild,Long,banana,1736
IMG_0973_aug1.jpg,https://drive.google.com/file/d/12jSV_I06aBCzkc2zoC92Y6tkVAgKMgxH/view?usp=drivesdk,A long organic matter distinguishable by its yellowish hue and oval form.,184.1,Yellow,Year Round,Mild,Asymmetric,banana,1737
IMG_0997_aug3.jpg,https://drive.google.com/file/d/17hTdqPyvodBAv4GdhEKXKTBz2hio3oEr/view?usp=drivesdk,This specimen is oblong and features a polished appearance.,161.8,Yellow,Spring,Mild,Long,banana,1738
IMG_0871_aug2.jpg,https://drive.google.com/file/d/1Ba78e_BGySfYzb8PsGs4A9eTfQKGUNnL/view?usp=drivesdk,An organic sample that feels smooth to the touch and looks curved.,232.4,Yellow,Spring,Starchy,Cylindrical,banana,1739
IMG_9472_aug1.jpg,https://drive.google.com/file/d/1GKwJ5rcAVNVHHLNCY_JMdN655xqBeHq4/view?usp=drivesdk,This object is lengthy and features a smooth appearance.,233.2,Yellow,Year Round,Mild,Long,banana,1740
IMG_9472_aug3.jpg,https://drive.google.com/file/d/1HdbM7sN4dW3IFPKEvRdDSIhrtb0LNlkG/view?usp=drivesdk,An organic specimen that feels sleek to the touch and looks oval.,220.6,Yellow,Year Round,Sweet,Cylindrical,banana,1741
IMG_9571_aug1.jpg,https://drive.google.com/file/d/1IJuoo4tnsiom_DirDfXvoIZyvux5cil9/view?usp=drivesdk,A bright specimen with a curved silhouette.,242.2,Yellow,Spring,Earthy,Asymmetric,banana,1742
IMG_0997_aug2.jpg,https://drive.google.com/file/d/1LIPJ-rwTeSl0BFziqUnT8HLJHN-MZZ-s/view?usp=drivesdk,A medium oval sample with a sleek pale yellow surface.,200.5,Yellow,Year Round,Starchy,Long,banana,1743
IMG_0972_aug3.jpg,https://drive.google.com/file/d/1OGJu3hMQCGaQkNCsd5Gxy1v0yYjeTdi1/view?usp=drivesdk,An organic organic matter that feels polished to the touch and looks curved.,202.2,Brown,Summer,Earthy,Asymmetric,banana,1744
IMG_0870_aug2.jpg,https://drive.google.com/file/d/1dqnGzEGg-CfmexjmwuRfLzwR5aKcA5sK/view?usp=drivesdk,A long specimen distinguishable by its pale yellow hue and lengthy form.,189.9,Yellow,Summer,Earthy,Long,banana,1745
IMG_0996_aug2.jpg,https://drive.google.com/file/d/1pV8RjRHJATi-eKG3TjQ2Nj620s0FIjGN/view?usp=drivesdk,A yellowish produce with a oval silhouette.,196.2,Yellow,Year Round,Sweet,Cylindrical,banana,1746
IMG_0973_aug3.jpg,https://drive.google.com/file/d/1qqPUm-J1Ra_s2UGCxlw8qGNoBVOminj3/view?usp=drivesdk,This specimen is oval and features a polished appearance.,201.7,Brown,Year Round,Starchy,Long,banana,1747
IMG_0979_aug2.jpg,https://drive.google.com/file/d/1v8Mrvrvv5juSiNJ0WowfsA_Rm55mmJh6/view?usp=drivesdk,An organic organic matter that feels glossy to the touch and looks oblong.,246,Yellow,Spring,Earthy,Curved,banana,1748
IMG_0972_aug1.jpg,https://drive.google.com/file/d/1xsb4Zyfjds__CgpYwvx3UdkXXEkElMZG/view?usp=drivesdk,A long item distinguishable by its pale yellow hue and oval form.,260.7,Brown,Summer,Sweet,Curved,banana,1749
IMG_9472_aug2.jpg,https://drive.google.com/file/d/12OCu2BGCDM9iHlc0NDxv1H_zJKumA8OO/view?usp=drivesdk,A long lengthy specimen with a polished bright surface.,202.3,Brown,Year Round,Sweet,Cylindrical,banana,1750
IMG_9570_aug1.jpg,https://drive.google.com/file/d/15WibxwR3tSmb9IisHEWq4BeQvNh_sL3o/view?usp=drivesdk,A long item distinguishable by its bright hue and curved form.,200.6,Yellow,Spring,Starchy,Asymmetric,banana,1751
IMG_0981_aug1.jpg,https://drive.google.com/file/d/1FJ5GdGTLOgXSXWdZNsAGoidCQCtouITe/view?usp=drivesdk,This object is lengthy and features a shiny appearance.,217.8,Brown,Spring,Sweet,Asymmetric,banana,1752
IMG_9567_aug3.jpg,https://drive.google.com/file/d/1GPdOvM4FLWqYF17L-EfD5gLrDcD19tAN/view?usp=drivesdk,A golden organic matter with a curved silhouette.,233.2,Yellow,Year Round,Sweet,Asymmetric,banana,1753
IMG_0996_aug3.jpg,https://drive.google.com/file/d/1H8Xtaq1EQxc3lMCrmqU0tv0KGRYip8R1/view?usp=drivesdk,This item is curved and features a sleek appearance.,178.8,Yellow,Summer,Mild,Cylindrical,banana,1754
IMG_0980_aug1.jpg,https://drive.google.com/file/d/1IG_Ukfc6v5aF-1Ua74GcEZPcw_dFtYsu/view?usp=drivesdk,A long curved organic matter with a glossy pale yellow surface.,176.3,Yellow,Spring,Starchy,Cylindrical,banana,1755
IMG_1005_aug3.jpg,https://drive.google.com/file/d/1NOuicop4RjmD4FWAUqhzJTBJ9lEWuZ_5/view?usp=drivesdk,This produce is oblong and features a polished appearance.,206.8,Yellow,Spring,Sweet,Long,banana,1756
IMG_0871_aug1.jpg,https://drive.google.com/file/d/1O2a9pA5mDUePPk5pE_LuSJdq3ky-JamB/view?usp=drivesdk,An organic object that feels sleek to the touch and looks curved.,206.3,Yellow,Summer,Mild,Curved,banana,1757
IMG_0979_aug1.jpg,https://drive.google.com/file/d/1YuIU_AV0GUNUaAovJcI1W3Aaa8Iw5OmF/view?usp=drivesdk,A bright organic matter with a oval silhouette.,220,Yellow,Summer,Sweet,Long,banana,1758
IMG_0950_aug2.jpg,https://drive.google.com/file/d/1oDQYM6YGTCZcxd399PFDLb1SvCD4d_4C/view?usp=drivesdk,A long lengthy object with a smooth bright surface.,236.7,Brown,Year Round,Mild,Long,banana,1759
IMG_0972_aug2.jpg,https://drive.google.com/file/d/1oxa2dzp6hwdjU5mvI7ae3I9UR61A4C3N/view?usp=drivesdk,A long item distinguishable by its yellowish hue and oblong form.,262,Brown,Year Round,Starchy,Cylindrical,banana,1760
IMG_0870_aug1.jpg,https://drive.google.com/file/d/1rc956vBFFq8me5agz4Yde2cxoISZzOsa/view?usp=drivesdk,A long curved produce with a polished golden surface.,189.7,Yellow,Summer,Sweet,Long,banana,1761
IMG_0973_aug2.jpg,https://drive.google.com/file/d/1uSXaYo-qs9bO8l63yCK02W4AqVXQw7TM/view?usp=drivesdk,A yellowish item with a elongated silhouette.,208.6,Yellow,Year Round,Sweet,Asymmetric,banana,1762
IMG_1004_aug3.jpg,https://drive.google.com/file/d/10Eu0k86D7GELNuiNbp7VMBapCAqf5s4N/view?usp=drivesdk,A long oblong item with a glossy pale yellow surface.,212.6,Yellow,Spring,Earthy,Cylindrical,banana,1763
IMG_9640_aug3.jpg,https://drive.google.com/file/d/1cxyOwyJd_ObHKuGB2z2GmV2PqL-DrHDJ/view?usp=drivesdk,A medium organic matter distinguishable by its golden hue and oblong form.,206.4,Yellow,Year Round,Sweet,Cylindrical,banana,1764
IMG_0867_aug3.jpg,https://drive.google.com/file/d/1egJslLM05lNkht_ORzChum_6FzUdfMQc/view?usp=drivesdk,A medium curved sample with a smooth yellowish surface.,204.1,Green,Year Round,Sweet,Curved,banana,1765
IMG_0867_aug2.jpg,https://drive.google.com/file/d/1hfoR2BVhSmWoGYhX0shbT_Sd9SVN_UTj/view?usp=drivesdk,A pale yellow organic matter with a curved silhouette.,166.4,Green,Summer,Earthy,Long,banana,1766
IMG_0866_aug3.jpg,https://drive.google.com/file/d/1le89T1CMzzxz7s4-iNHxtkCKwSVVmRPq/view?usp=drivesdk,A bright organic matter with a oblong silhouette.,221.5,Yellow,Spring,Starchy,Asymmetric,banana,1767
IMG_0866_aug2.jpg,https://drive.google.com/file/d/1nHttqLKNiH9jJnojkFjOlNP1OMeT_3dC/view?usp=drivesdk,A long organic matter distinguishable by its bright hue and oblong form.,205.6,Yellow,Summer,Starchy,Asymmetric,banana,1768
IMG_9640_aug2.jpg,https://drive.google.com/file/d/1vcm6TbDiiDhsGBT9lH2iB8dj73kGXxnn/view?usp=drivesdk,This item is lengthy and features a sleek appearance.,202.6,Yellow,Year Round,Starchy,Cylindrical,banana,1769
IMG_9641_aug3.jpg,https://drive.google.com/file/d/1z0v7WfS7_mgjI_5mkqpKn8n5TOxGeLRY/view?usp=drivesdk,A medium oval specimen with a sleek bright surface.,265.5,Yellow,Spring,Earthy,Cylindrical,banana,1770
IMG_1005_aug2.jpg,https://drive.google.com/file/d/1QRd7t4cluNWb0HMVSUCrhyiROHcUqrnr/view?usp=drivesdk,This item is oval and features a sleek appearance.,193.5,Brown,Summer,Mild,Curved,banana,1771
IMG_0980_aug2.jpg,https://drive.google.com/file/d/1YOL4iSm5EBFEOkMdNcKTXAJmGzW43i8a/view?usp=drivesdk,A long sample distinguishable by its bright hue and elongated form.,196.7,Yellow,Summer,Earthy,Curved,banana,1772
IMG_0964_aug3.jpg,https://drive.google.com/file/d/1lT1SGohBrrwr3yubDk6DOaTiKTwUXoWU/view?usp=drivesdk,This item is lengthy and features a sleek appearance.,237.5,Yellow,Spring,Sweet,Cylindrical,banana,1773
IMG_0964_aug1.jpg,https://drive.google.com/file/d/14FE-S_XssAAIimUlh3aBFBfnG4_GH5Tp/view?usp=drivesdk,A bright produce with a oval silhouette.,226.1,Yellow,Spring,Starchy,Long,banana,1774
IMG_9641_aug1.jpg,https://drive.google.com/file/d/14ZCMFBFCL-DTi6O20meSjbYq5JPpbUIe/view?usp=drivesdk,This object is curved and features a smooth appearance.,222.8,Yellow,Summer,Earthy,Long,banana,1775
IMG_9567_aug2.jpg,https://drive.google.com/file/d/16TcI4un3OpZYTSGWqcUtg1k2pJhC0WZP/view?usp=drivesdk,A golden organic matter with a curved silhouette.,244.6,Yellow,Summer,Sweet,Curved,banana,1776
IMG_0866_aug1.jpg,https://drive.google.com/file/d/17xdoXUTOQtIrldaEa9RssnFfNB8zAVNq/view?usp=drivesdk,An organic item that feels smooth to the touch and looks curved.,242.5,Yellow,Year Round,Mild,Curved,banana,1777
IMG_0950_aug1.jpg,https://drive.google.com/file/d/1PtFYm0-eWbCp_EBkMM1zxqAPwdfj_yOQ/view?usp=drivesdk,A pale yellow object with a oblong silhouette.,208.8,Yellow,Summer,Sweet,Long,banana,1778
IMG_9641_aug2.jpg,https://drive.google.com/file/d/1QaMiEbwVBvdwjCk4-2FZ-gXHhEnsi2i4/view?usp=drivesdk,A long item distinguishable by its yellowish hue and lengthy form.,225,Yellow,Year Round,Mild,Curved,banana,1779
IMG_0950_aug3.jpg,https://drive.google.com/file/d/1YNEze7ug44WKjCudHZsjoNjvSvidRHyN/view?usp=drivesdk,A medium item distinguishable by its golden hue and oval form.,225.6,Yellow,Summer,Sweet,Asymmetric,banana,1780
IMG_0981_aug2.jpg,https://drive.google.com/file/d/1_9r63o36k9XjDMb3i8_fPPaFQmCZ6k6n/view?usp=drivesdk,An organic specimen that feels glossy to the touch and looks oval.,203.7,Yellow,Summer,Mild,Cylindrical,banana,1781
IMG_1004_aug2.jpg,https://drive.google.com/file/d/1lqvggJ39cJKlvrQONB-AqJmnMiQXT2ax/view?usp=drivesdk,A golden object with a elongated silhouette.,245.4,Yellow,Summer,Starchy,Cylindrical,banana,1782
IMG_0867_aug1.jpg,https://drive.google.com/file/d/1oFsWCVzFRUs1fD07ooWCt0-WFa1Wrggn/view?usp=drivesdk,A golden sample with a curved silhouette.,204,Yellow,Spring,Starchy,Cylindrical,banana,1783
IMG_9567_aug1.jpg,https://drive.google.com/file/d/1APbsqqKqi8Pci-9lPYfUzW2k_SgWoH_z/view?usp=drivesdk,An organic organic matter that feels glossy to the touch and looks lengthy.,218.9,Yellow,Year Round,Sweet,Curved,banana,1784
IMG_0980_aug3.jpg,https://drive.google.com/file/d/1CMKBeNFcCgvg7kUZdnUSpGA_Q08Vqc0s/view?usp=drivesdk,An organic item that feels polished to the touch and looks oblong.,210.8,Brown,Year Round,Mild,Long,banana,1785
IMG_0998_aug1.jpg,https://drive.google.com/file/d/1FCe6tFxkrAXgRFdEGzuocvxrvw1Om_MV/view?usp=drivesdk,This object is elongated and features a glossy appearance.,177.8,Yellow,Year Round,Sweet,Cylindrical,banana,1786
IMG_1005_aug1.jpg,https://drive.google.com/file/d/1GS2eGvsJhUtMEBosBsr71C--DW-YTLf2/view?usp=drivesdk,A pale yellow produce with a oblong silhouette.,184.8,Yellow,Spring,Sweet,Curved,banana,1787
IMG_1004_aug1.jpg,https://drive.google.com/file/d/1Uropbo-SIkaMsBoCaIuxRT4_bVcLV9SI/view?usp=drivesdk,This produce is curved and features a sleek appearance.,196.8,Yellow,Year Round,Starchy,Cylindrical,banana,1788
IMG_9640_aug1.jpg,https://drive.google.com/file/d/1cvUL7xtd1nwlDN6iE1XaCHOi1sLdtSKG/view?usp=drivesdk,A long organic matter distinguishable by its bright hue and oval form.,187.9,Yellow,Year Round,Starchy,Long,banana,1789
IMG_0981_aug3.jpg,https://drive.google.com/file/d/1knT2Wf6HRftQ0mOvw-2nfdt9Pwx6Lej_/view?usp=drivesdk,A pale yellow sample with a curved silhouette.,225.3,Yellow,Year Round,Starchy,Cylindrical,banana,1790
IMG_0964_aug2.jpg,https://drive.google.com/file/d/1t2elLaE02W_BYxg1-PZWRt4-MR-_Rbkp/view?usp=drivesdk,An organic produce that feels shiny to the touch and looks oblong.,233.7,Yellow,Summer,Earthy,Asymmetric,banana,1791
IMG_0993_aug2.jpg,https://drive.google.com/file/d/1-eELAmn0n_rzGcDUCXb9M_OhxryHla4q/view?usp=drivesdk,An organic organic matter that feels glossy to the touch and looks elongated.,227.5,Yellow,Spring,Sweet,Asymmetric,banana,1792
IMG_0948_aug3.jpg,https://drive.google.com/file/d/11dMylOwzgqwy067tFOE_Ywyuv4CllhOY/view?usp=drivesdk,An organic object that feels glossy to the touch and looks curved.,181.4,Yellow,Summer,Earthy,Asymmetric,banana,1793
IMG_0992_aug3.jpg,https://drive.google.com/file/d/16p4rD9aGjsqUSgzCOlfPJFBy6nkkTY2u/view?usp=drivesdk,An organic object that feels sleek to the touch and looks curved.,258.1,Yellow,Summer,Mild,Asymmetric,banana,1794
IMG_0949_aug2.jpg,https://drive.google.com/file/d/18F45F5MI1LVAJbIjPEBjG5K4s-_XG-By/view?usp=drivesdk,An organic produce that feels smooth to the touch and looks lengthy.,210.3,Yellow,Year Round,Starchy,Asymmetric,banana,1795
IMG_9574_aug1.jpg,https://drive.google.com/file/d/1Adx3HtK_wxZlKfdLDdxUlo5VHoF6vO8d/view?usp=drivesdk,A pale yellow item with a elongated silhouette.,195,Yellow,Summer,Starchy,Long,banana,1796
IMG_0948_aug2.jpg,https://drive.google.com/file/d/1E_JmhJf5pl1UBp0NP0MVFpTBsIu0XFyt/view?usp=drivesdk,An organic sample that feels shiny to the touch and looks curved.,174.2,Brown,Summer,Starchy,Asymmetric,banana,1797
IMG_0992_aug2.jpg,https://drive.google.com/file/d/1Oro3z0Z5vXHorHyu4BGNHLrZU7TdA7-Z/view?usp=drivesdk,A long lengthy object with a shiny yellowish surface.,196.3,Yellow,Year Round,Earthy,Cylindrical,banana,1798
IMG_9575_aug1.jpg,https://drive.google.com/file/d/1SLJf_bH29hNks6mepZWxxTWmpkwAkJNc/view?usp=drivesdk,A medium specimen distinguishable by its bright hue and oblong form.,211.6,Yellow,Spring,Sweet,Long,banana,1799
IMG_0874_aug1.jpg,https://drive.google.com/file/d/1ohA6J-p-EkNe_1cDTAqZ1dYt8dB1xWOW/view?usp=drivesdk,A long sample distinguishable by its pale yellow hue and oblong form.,221.1,Yellow,Year Round,Starchy,Curved,banana,1800
IMG_0993_aug3.jpg,https://drive.google.com/file/d/1ol4KW3U0oaAGsa073bK4dGWAcAjweFGb/view?usp=drivesdk,A medium lengthy sample with a sleek golden surface.,207.6,Yellow,Year Round,Starchy,Cylindrical,banana,1801
IMG_9652_aug3.jpg,https://drive.google.com/file/d/11HAMHYpqyxtIQlkSsTBR40UMHYtAwL5M/view?usp=drivesdk,This organic matter is lengthy and features a sleek appearance.,237.3,Yellow,Summer,Sweet,Curved,banana,1802
IMG_0948_aug1.jpg,https://drive.google.com/file/d/12z9nQRwa6hp0wCRjMSViXMJzu6PMYklD/view?usp=drivesdk,An organic item that feels polished to the touch and looks oblong.,199,Brown,Summer,Earthy,Curved,banana,1803
IMG_9574_aug3.jpg,https://drive.google.com/file/d/16Km7Vf3l0RaHpItLjYIkInf6FSfgKQCk/view?usp=drivesdk,A pale yellow object with a oval silhouette.,187.1,Yellow,Spring,Sweet,Curved,banana,1804
IMG_9653_aug1.jpg,https://drive.google.com/file/d/1ATeOyQzKpIXvpc6YZy21GHdDOcQQCtBI/view?usp=drivesdk,A medium curved object with a shiny golden surface.,234.6,Yellow,Year Round,Sweet,Asymmetric,banana,1805
IMG_9575_aug3.jpg,https://drive.google.com/file/d/1C4aRI5yl9k4JHuFCRc4iY_yuVbn4oiMI/view?usp=drivesdk,A long item distinguishable by its golden hue and lengthy form.,241,Yellow,Year Round,Mild,Cylindrical,banana,1806
IMG_0998_aug2.jpg,https://drive.google.com/file/d/1Fahjki1e6Wp2MBLFj0swkhVbscOxytg-/view?usp=drivesdk,An organic sample that feels glossy to the touch and looks oval.,213.7,Brown,Year Round,Sweet,Long,banana,1807
IMG_0992_aug1.jpg,https://drive.google.com/file/d/1JbBJ0Y3xg9aqc1JRDb-uPo0O4s9GF1zz/view?usp=drivesdk,This organic matter is oval and features a sleek appearance.,227.3,Yellow,Year Round,Earthy,Asymmetric,banana,1808
IMG_0949_aug1.jpg,https://drive.google.com/file/d/1S5fAKSW6_okcT9bH9GHRFkVM_2LBbsxC/view?usp=drivesdk,An organic item that feels polished to the touch and looks curved.,218.8,Yellow,Year Round,Earthy,Cylindrical,banana,1809
IMG_9652_aug1.jpg,https://drive.google.com/file/d/1Z7A-btpRcKCZr4cSpqU-lLzWNqY4Tsm3/view?usp=drivesdk,An organic organic matter that feels shiny to the touch and looks elongated.,219.9,Yellow,Spring,Mild,Cylindrical,banana,1810
IMG_0993_aug1.jpg,https://drive.google.com/file/d/1d4Wie14MTPNejYrrAftZoCYYryum0oDP/view?usp=drivesdk,This organic matter is curved and features a sleek appearance.,231.5,Yellow,Summer,Earthy,Curved,banana,1811
IMG_0874_aug3.jpg,https://drive.google.com/file/d/1eShL9NZiiE9ryajl1VFo8EF0h8vOajwc/view?usp=drivesdk,A long lengthy object with a smooth golden surface.,203,Green,Year Round,Earthy,Cylindrical,banana,1812
IMG_0949_aug3.jpg,https://drive.google.com/file/d/1jFmW7Xbs7JLjvIiargcwIAprDbNOwNeR/view?usp=drivesdk,A bright object with a oval silhouette.,244,Yellow,Year Round,Starchy,Curved,banana,1813
IMG_9653_aug3.jpg,https://drive.google.com/file/d/1yrh_8JwNrkf7LChQeqMb-O5yxmAA8k0Y/view?usp=drivesdk,An organic item that feels polished to the touch and looks elongated.,226.9,Yellow,Spring,Mild,Curved,banana,1814
IMG_0998_aug3.jpg,https://drive.google.com/file/d/1Gf3qnv8JV0eNQGHCOJvAUPuJ1dfm3jHd/view?usp=drivesdk,A long produce distinguishable by its bright hue and oval form.,216.1,Yellow,Summer,Starchy,Cylindrical,banana,1815
IMG_9575_aug2.jpg,https://drive.google.com/file/d/1OTYwVxiRlklSzuKd48OL45PMGAnDj03o/view?usp=drivesdk,A medium curved produce with a sleek golden surface.,197,Yellow,Year Round,Mild,Long,banana,1816
IMG_0874_aug2.jpg,https://drive.google.com/file/d/1T_wJtKkKB7k_2BnXQlHch2q6UIBVnRWg/view?usp=drivesdk,A long sample distinguishable by its bright hue and oval form.,214.7,Green,Year Round,Earthy,Cylindrical,banana,1817
IMG_0984_aug2.jpg,https://drive.google.com/file/d/1VLsKeIuIlAxGN31hv35m0P4JMLpDk4tm/view?usp=drivesdk,A medium item distinguishable by its pale yellow hue and curved form.,185.5,Yellow,Spring,Sweet,Asymmetric,banana,1818
IMG_9639_aug2.jpg,https://drive.google.com/file/d/1Wk5a_ltX0eauB2oLehpLr4rpEYdUr1J0/view?usp=drivesdk,An organic sample that feels sleek to the touch and looks elongated.,162.2,Yellow,Summer,Mild,Cylindrical,banana,1819
IMG_0961_aug3.jpg,https://drive.google.com/file/d/1YdTMoEgODagac_jUtHqw62YAMgC7EnIg/view?usp=drivesdk,This specimen is curved and features a shiny appearance.,194.3,Yellow,Summer,Earthy,Curved,banana,1820
IMG_9652_aug2.jpg,https://drive.google.com/file/d/1_EQK84NF9ErVeBKtLHYc4CVzZ8_8GnSu/view?usp=drivesdk,An organic specimen that feels polished to the touch and looks lengthy.,186.7,Yellow,Year Round,Starchy,Asymmetric,banana,1821
IMG_0985_aug2.jpg,https://drive.google.com/file/d/1bUru27YHUOsG2k8osmXgE0c28PfqkX3v/view?usp=drivesdk,This specimen is elongated and features a sleek appearance.,224.6,Yellow,Spring,Earthy,Cylindrical,banana,1822
IMG_9574_aug2.jpg,https://drive.google.com/file/d/1lKQj4RdbFe5fQWCWeCg5vsEtf3pxk6Pc/view?usp=drivesdk,A medium curved sample with a glossy bright surface.,183.8,Yellow,Year Round,Starchy,Long,banana,1823
IMG_9653_aug2.jpg,https://drive.google.com/file/d/1vAg9uf1ie2zdEIqrysbqAi3BwFrz23OO/view?usp=drivesdk,This object is oval and features a smooth appearance.,219.2,Yellow,Year Round,Earthy,Asymmetric,banana,1824
IMG_0869_aug3.jpg,https://drive.google.com/file/d/16onVc7240f9KFETGnhSGGvYNtJzycBuO/view?usp=drivesdk,This sample is elongated and features a shiny appearance.,229.4,Yellow,Year Round,Earthy,Curved,banana,1825
IMG_0863_aug1.jpg,https://drive.google.com/file/d/1KVnSrpd0QeFZOnZfcKdlirlqU0UqBX2l/view?usp=drivesdk,A long specimen distinguishable by its golden hue and oblong form.,221.7,Yellow,Year Round,Sweet,Long,banana,1826
IMG_0868_aug3.jpg,https://drive.google.com/file/d/1XJm655SHopyRj8mf6BySW_bfIt9tV4kA/view?usp=drivesdk,A bright item with a lengthy silhouette.,237.5,Green,Spring,Earthy,Asymmetric,banana,1827
IMG_1001_aug1.jpg,https://drive.google.com/file/d/1a25bBEHPjN6JoB_y__Bak1LGXVUn_fh2/view?usp=drivesdk,A long object distinguishable by its pale yellow hue and oval form.,229.6,Yellow,Spring,Earthy,Asymmetric,banana,1828
IMG_9569_aug2.jpg,https://drive.google.com/file/d/1i_FzusgImDXIEhwfz6B28C4Q1Tw59JXT/view?usp=drivesdk,This produce is lengthy and features a shiny appearance.,243.7,Yellow,Spring,Mild,Curved,banana,1829
IMG_9645_aug1.jpg,https://drive.google.com/file/d/1lovyC9kTln1SMt8SUo_OuMGrUFlbb4FP/view?usp=drivesdk,An organic organic matter that feels shiny to the touch and looks elongated.,255.5,Yellow,Summer,Mild,Curved,banana,1830
IMG_9569_aug3.jpg,https://drive.google.com/file/d/1scOrBj0v9L4iZN9ElC6R__KGQe5Hz6hz/view?usp=drivesdk,This sample is oblong and features a smooth appearance.,159.1,Yellow,Summer,Earthy,Long,banana,1831
IMG_9568_aug2.jpg,https://drive.google.com/file/d/1tCA6avEze6-TwsSMd2MBjGuVwAuG-Ka1/view?usp=drivesdk,A long lengthy object with a glossy bright surface.,175.7,Yellow,Summer,Mild,Curved,banana,1832
IMG_9644_aug1.jpg,https://drive.google.com/file/d/1wIwpG0SfT4LnQR5WPiQ3vSyd-Ej-VqUA/view?usp=drivesdk,A pale yellow sample with a oblong silhouette.,232.1,Yellow,Spring,Sweet,Asymmetric,banana,1833
IMG_9568_aug3.jpg,https://drive.google.com/file/d/1zj6fttKyTE3y-vxdkOHAbEAsWJCB8_PG/view?usp=drivesdk,A medium sample distinguishable by its pale yellow hue and curved form.,187.9,Brown,Summer,Starchy,Long,banana,1834
IMG_0985_aug1.jpg,https://drive.google.com/file/d/1006AHjifA3DhA7ik5Ohwaq2hXDIGDbX0/view?usp=drivesdk,A long sample distinguishable by its yellowish hue and oval form.,211.5,Yellow,Year Round,Starchy,Curved,banana,1835
IMG_0984_aug3.jpg,https://drive.google.com/file/d/12Nzt06oQAfnLNbs25BoHLKdpUhZeG7ZP/view?usp=drivesdk,A medium curved sample with a sleek golden surface.,220.2,Yellow,Spring,Mild,Cylindrical,banana,1836
IMG_0984_aug1.jpg,https://drive.google.com/file/d/1DoF-VdF54ixVgcff_gAfLT_cArzevSRD/view?usp=drivesdk,A golden object with a oblong silhouette.,206.8,Yellow,Year Round,Starchy,Cylindrical,banana,1837
IMG_0862_aug1.jpg,https://drive.google.com/file/d/1aM2q_9G6mS0PEnVDB94vuKwMGp627sv4/view?usp=drivesdk,An organic object that feels sleek to the touch and looks oval.,241.8,Yellow,Summer,Starchy,Asymmetric,banana,1838
IMG_0985_aug3.jpg,https://drive.google.com/file/d/1aySyA4xlRt9kmDap6noFVUqywcwjdYN6/view?usp=drivesdk,An organic item that feels smooth to the touch and looks lengthy.,193.3,Yellow,Year Round,Sweet,Cylindrical,banana,1839
IMG_9639_aug3.jpg,https://drive.google.com/file/d/1gm-nu4ptmLJAD-cJm8hJuOkcM4E4bypF/view?usp=drivesdk,A bright produce with a elongated silhouette.,210.9,Yellow,Year Round,Earthy,Cylindrical,banana,1840
IMG_0868_aug2.jpg,https://drive.google.com/file/d/1neeM9WMLpIIj4mDgpJfTfT3opFwZeVsY/view?usp=drivesdk,A medium oblong item with a polished bright surface.,218.7,Yellow,Spring,Sweet,Long,banana,1841
IMG_0869_aug2.jpg,https://drive.google.com/file/d/1tuoSOQj81ta6BM1CMUN2FlPWYafMzNZm/view?usp=drivesdk,A medium oblong specimen with a polished bright surface.,196.7,Brown,Spring,Earthy,Long,banana,1842
IMG_0961_aug2.jpg,https://drive.google.com/file/d/1uskNQtLtm5e3_IiaG3KAlpj446HLduYb/view?usp=drivesdk,A long oblong object with a shiny yellowish surface.,212,Yellow,Spring,Starchy,Cylindrical,banana,1843
IMG_1001_aug2.jpg,https://drive.google.com/file/d/14YRf8ArT4Or4pkFMnkFsgDfxVjU-_Uig/view?usp=drivesdk,A medium organic matter distinguishable by its golden hue and elongated form.,211.7,Yellow,Summer,Starchy,Long,banana,1844
IMG_0863_aug2.jpg,https://drive.google.com/file/d/1BL607LMa0RNxyuOmpm5G91UEpjVEwfyU/view?usp=drivesdk,An organic produce that feels glossy to the touch and looks curved.,214.9,Yellow,Year Round,Sweet,Curved,banana,1845
IMG_9645_aug3.jpg,https://drive.google.com/file/d/1NqUIzBJlHQnUKl9CTGiea0q56ingWYoK/view?usp=drivesdk,A golden sample with a elongated silhouette.,211.3,Brown,Summer,Earthy,Long,banana,1846
IMG_9569_aug1.jpg,https://drive.google.com/file/d/1RWIU4jvr-TfndgbHnCatM9-0V2q9C9BE/view?usp=drivesdk,An organic sample that feels shiny to the touch and looks oval.,221.8,Yellow,Year Round,Sweet,Asymmetric,banana,1847
IMG_9645_aug2.jpg,https://drive.google.com/file/d/1XRR0gVb4ADM0ewRae2U3ICsFLjqu_mmd/view?usp=drivesdk,An organic item that feels smooth to the touch and looks lengthy.,255.7,Yellow,Spring,Mild,Asymmetric,banana,1848
IMG_9644_aug2.jpg,https://drive.google.com/file/d/1ZHa8Mvv4TTFqSAPIAb0C2DYDmHN31TwI/view?usp=drivesdk,A long organic matter distinguishable by its pale yellow hue and oblong form.,232.1,Yellow,Year Round,Mild,Asymmetric,banana,1849
